race_label,age,density
Anti-Asian,71.35678391959799,0.003074674404308895
Anti-Asian,71.85929648241205,0.002858934874708145
Anti-Asian,72.36180904522612,0.0026542769672073074
Anti-Asian,72.8643216080402,0.002460578018053411
Anti-Asian,73.36683417085426,0.002277849000836438
Anti-Asian,73.86934673366834,0.002106226092056804
Anti-Asian,74.3718592964824,0.0019459314536462036
Anti-Asian,74.87437185929647,0.0017972112086348342
Anti-Asian,75.37688442211055,0.0016602613338301086
Anti-Asian,75.87939698492461,0.0015351532629666732
Anti-Asian,76.38190954773869,0.0014217703460013857
Anti-Asian,76.88442211055276,0.001319764160068144
Anti-Asian,77.38693467336682,0.0012285364322410482
Anti-Asian,77.8894472361809,0.00114724855405537
Anti-Asian,78.39195979899498,0.001074856915408683
Anti-Asian,78.89447236180904,0.001010169078590493
Anti-Asian,79.39698492462311,0.0009519135434553357
Anti-Asian,79.89949748743717,0.0008988147430368153
Anti-Asian,80.40201005025125,0.0008496649902750414
Anti-Asian,80.90452261306532,0.0008033862342333282
Anti-Asian,81.40703517587939,0.000759076407274999
Anti-Asian,81.90954773869346,0.00071603750134609
Anti-Asian,82.41206030150752,0.000673784928619534
Anti-Asian,82.9145728643216,0.000632039861400814
Anti-Asian,83.41708542713567,0.0005907078514837834
Anti-Asian,83.91959798994974,0.0005498479535220862
Anti-Asian,84.42211055276381,0.0005096367942068505
Anti-Asian,84.92462311557789,0.0004703316238499231
Anti-Asian,85.42713567839195,0.00043223552922371276
Anti-Asian,85.92964824120602,0.00039566689398886815
Anti-Asian,86.4321608040201,0.0003609340896366245
Anti-Asian,86.93467336683416,0.00032831545637615624
Anti-Asian,87.43718592964824,0.00029804401749861374
Anti-Asian,87.9396984924623,0.0002702961109673413
Anti-Asian,88.44221105527637,0.0002451831876032796
Anti-Asian,88.94472361809045,0.00022274632127477944
Anti-Asian,89.44723618090451,0.000202953369924586
Anti-Asian,89.94974874371859,0.0001856990776318709
Anti-Asian,90.45226130653265,0.000170808601866652
Anti-Asian,90.95477386934672,0.00015804491870348151
Anti-Asian,91.4572864321608,0.0001471202933250889
Anti-Asian,91.95979899497486,0.0001377115528851926
Anti-Asian,92.46231155778894,0.000129478357412953
Anti-Asian,92.96482412060301,0.0001220831480557469
Anti-Asian,93.46733668341707,0.00011521107351470876
Anti-Asian,93.96984924623115,0.0001085880411049194
Anti-Asian,94.47236180904522,0.00010199515068267198
Anti-Asian,94.97487437185929,9.527813884822285e-05
Anti-Asian,95.47738693467336,8.835103080111583e-05
Anti-Asian,95.97989949748742,8.119387645667318e-05
Anti-Asian,96.4824120603015,7.384512817942903e-05
Anti-Asian,96.98492462311557,6.638979647408123e-05
Anti-Asian,97.48743718592964,5.894491670570613e-05
Anti-Asian,97.98994974874371,5.16440292370752e-05
Anti-Asian,98.49246231155777,4.462231227642383e-05
Anti-Asian,98.99497487437185,3.8003743347453045e-05
Anti-Asian,99.49748743718592,3.1891261375888886e-05
Anti-Asian,100.0,2.6360430955295482e-05
